record_id,field,decision,valid,old_value,new_value,value_changed,claim_changed,citation_changed,withdrawal
desire_1346,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1347,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1348,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1371,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1372,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1373,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1374,intends_to_watch,retain_unknown,True,unknown,unknown,False,False,False,False
desire_1375,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1376,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1377,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1378,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1383,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1384,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1385,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1386,intends_to_watch,preserve,True,yes,yes,False,False,False,False
desire_1435,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1436,intends_to_watch,preserve,True,no,no,False,False,False,False
desire_1437,intends_to_watch,preserve,True,yes,yes,False,False,False,False
